,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,message,name,rain.1h,rain.3h,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.gust,wind.speed
322,stations,0.0,200,10.57,72.64,1541024822.0,1267390.0,1022.52,100.0,1022.52,1022.52,83.54,83.54,83.54,,Kavaratti,,,IN,,0.0035,1540947625.0,1540989925.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",314.001,,5.21
323,stations,75.0,200,-0.72,8.78,1541023200.0,2396518.0,,83.0,1011.0,,80.6,80.6,80.6,,Port-Gentil,,,GA,6834.0,0.0027,1540962255.0,1541005956.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",210.0,,9.17
324,stations,0.0,200,29.58,74.33,1541024823.0,1270407.0,1006.15,77.0,1006.15,1027.83,65.68,65.68,65.68,,Hanumangarh,,,IN,,0.0037,1540948536.0,1540988189.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",96.5009,,3.2
325,stations,0.0,200,25.52,90.21,1541024824.0,1254046.0,1015.96,89.0,1015.96,1027.06,66.89,66.89,66.89,,Tura,,,IN,,0.0037,1540944412.0,1540984694.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",50.0009,,2.75
326,stations,8.0,200,-9.11,124.89,1541024825.0,1651103.0,1000.64,100.0,1000.64,1023.37,76.03,76.03,76.03,,Atambua,,,ID,,0.0029,1540933869.0,1540978616.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",127.501,,5.44
327,stations,44.0,200,-45.41,167.72,1541024825.0,2181625.0,963.51,86.0,963.51,1029.37,42.5,42.5,42.5,,Te Anau,,,NZ,,0.0033,1540920478.0,1540971494.0,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",276.501,,5.77
328,stations,0.0,200,-36.72,-73.12,1541019600.0,3870282.0,,59.0,1018.0,,60.8,60.8,60.8,,Talcahuano,,,CL,4655.0,0.0042,1540979239.0,1541028318.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",250.0,,6.93
329,stations,56.0,200,2.04,45.34,1541024554.0,53654.0,1025.2,97.0,1025.2,1025.2,80.53,80.53,80.53,,Mogadishu,,,SO,,0.0043,1540953650.0,1540997010.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",83.5009,,12.59
330,stations,12.0,200,-6.02,144.97,1541024827.0,2093059.0,814.28,97.0,814.28,1024.47,57.13,57.13,57.13,,Kundiawa,,,PG,,0.0033,1540929244.0,1540973600.0,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",299.001,,0.96
331,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
332,stations,90.0,200,45.6,-0.6,1541023200.0,3026644.0,,100.0,1005.0,,51.8,51.8,51.8,,Souillac,,,FR,5528.0,0.0034,1540968102.0,1541004575.0,1.0,2300.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",250.0,,5.82
333,stations,40.0,200,-35.26,150.51,1541023200.0,2145554.0,,68.0,1021.0,,69.8,69.8,69.8,,Manyana,,,AU,8231.0,0.0032,1540925751.0,1540974463.0,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",10.0,,6.93
334,stations,56.0,200,59.36,143.24,1541024828.0,2122605.0,1012.55,100.0,1012.55,1019.44,21.35,21.35,21.35,,Okhotsk,,,RU,,0.0027,1540935902.0,1540967713.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",352.501,,5.44
335,stations,56.0,200,21.3,-100.52,1541024829.0,3985620.0,807.96,50.0,807.96,1020.37,72.43,72.43,72.43,,San Luis de la Paz,,0.37,MX,,0.0032,1540989902.0,1541030756.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",256.501,,5.77
336,stations,90.0,200,48.84,-72.53,1541023200.0,6089179.0,,100.0,1009.0,,33.8,33.8,33.8,,Normandin,,,CA,3849.0,0.0035,1540985814.0,1541021385.0,1.0,12874.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",120.0,,4.7
337,stations,92.0,200,6.12,81.12,1541024830.0,1244926.0,1018.71,100.0,1018.71,1021.39,78.28,78.28,78.28,,Hambantota,,1.215,LK,,0.0187,1540945313.0,1540988170.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",313.501,,6.67
338,stations,56.0,200,59.7,150.17,1541021400.0,2127060.0,,85.0,1006.0,,14.0,14.0,14.0,,Arman,,,RU,7243.0,0.0092,1540934319.0,1540965968.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",3.50085,,2.64
339,stations,20.0,200,-15.72,46.32,1541023200.0,1062663.0,,83.0,1012.0,,77.0,77.0,77.0,,Mahajanga,,,MG,6804.0,0.0041,1540952290.0,1540997913.0,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",140.0,,2.24
340,stations,12.0,200,5.38,-52.96,1541024831.0,3380290.0,1023.01,96.0,1023.01,1024.39,81.7,81.7,81.7,,Sinnamary,,,GF,,0.0041,1540977449.0,1541020392.0,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",79.0009,,8.12
341,stations,92.0,200,-20.07,146.27,1541024831.0,2171722.0,994.39,86.0,994.39,1030.63,73.37,73.37,73.37,,Charters Towers,,0.235,AU,,0.0034,1540928009.0,1540974223.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",75.5009,,7.45
342,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
343,stations,90.0,200,38.81,-89.95,1541024100.0,4237717.0,,83.0,1014.0,,54.05,55.04,52.7,,Edwardsville,,,US,985.0,0.0039,1540988808.0,1541026763.0,1.0,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",20.0,,10.29
344,stations,90.0,200,45.88,10.89,1541022900.0,3172402.0,,92.0,1022.0,,50.63,59.0,32.0,,Nago,,,IT,5875.0,0.0038,1540965376.0,1541001784.0,1.0,50.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",150.0,,23.04
345,stations,1.0,200,42.08,-72.03,1541022960.0,4951594.0,,68.0,1013.0,,55.63,57.92,51.98,,Southbridge,,,US,1298.0,0.0049,1540984848.0,1541022118.0,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200.0,,11.41
346,stations,1.0,200,41.33,-89.13,1541024100.0,4905770.0,,53.0,1015.0,,55.76,58.1,54.5,,Peru,,,US,999.0,0.0097,1540988873.0,1541026301.0,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",330.0,,6.93
347,stations,0.0,200,13.21,18.34,1541024833.0,2436400.0,983.53,21.0,983.53,1021.71,71.35,71.35,71.35,,Ati,,,TD,,0.003,1540960827.0,1541002785.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",14.0009,,9.69
348,stations,80.0,200,56.08,98.48,1541024834.0,1501036.0,987.42,53.0,987.42,1034.44,24.28,24.28,24.28,,Kvitok,,,RU,,0.0041,1540945936.0,1540979169.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",275.501,,2.64
349,stations,88.0,200,60.89,131.98,1541024834.0,2027786.0,990.26,93.0,990.26,1029.45,18.11,18.11,18.11,,Amga,,,RU,,0.0041,1540939003.0,1540970014.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",279.001,,4.21
350,stations,90.0,200,58.81,-122.69,1541023200.0,5955902.0,,86.0,1012.0,,26.6,26.6,26.6,,Fort Nelson,,,CA,3278.0,0.0061,1540999700.0,1541031560.0,1.0,24140.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",320.0,,10.29
351,stations,92.0,200,-27.8,-64.26,1541024835.0,3835869.0,1003.31,51.0,1003.31,1025.56,75.67,75.67,75.67,,Santiago del Estero,,,AR,,0.0034,1540977926.0,1541025367.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",170.001,,11.81
352,stations,88.0,200,26.59,101.72,1541024836.0,6929460.0,844.35,81.0,844.35,1035.9,42.32,42.32,42.32,,Panzhihua,,,CN,,0.0034,1540941728.0,1540981852.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",67.5009,,1.74
353,stations,0.0,200,66.42,112.4,1541024836.0,2014624.0,975.18,73.0,975.18,1029.61,2.72,2.72,2.72,,Udachnyy,,,RU,,0.0047,1540945604.0,1540972799.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",94.0009,,4.54
354,stations,0.0,200,30.95,61.86,1541019600.0,1120985.0,,50.0,1023.0,,55.4,55.4,55.4,,Zaranj,,,AF,7061.0,0.0102,1540951641.0,1540991069.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",340.0,,33.33
355,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
356,stations,75.0,200,42.77,-9.06,1541023200.0,3115824.0,,100.0,1011.0,,48.2,48.2,48.2,,Muros,,,ES,5500.0,0.0031,1540969799.0,1541006941.0,1.0,4000.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,,2.24
357,stations,0.0,200,36.17,54.34,1541024838.0,138025.0,912.12,80.0,912.12,1043.6,34.49,34.49,34.49,,Damghan,,,IR,,0.0038,1540953899.0,1540992415.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",329.001,,2.08
358,stations,88.0,200,-14.9,50.28,1541024838.0,1071296.0,1014.82,100.0,1014.82,1027.67,73.42,73.42,73.42,,Antalaha,,0.285,MG,,0.0029,1540951395.0,1540996907.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",220.501,,0.4
359,stations,0.0,200,4.94,-52.33,1541023200.0,3382160.0,,78.0,1011.0,,82.4,82.4,82.4,,Cayenne,,,GF,4338.0,0.0036,1540977270.0,1541020268.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",80.0,,3.36
360,stations,68.0,200,4.42,-7.36,1541024839.0,2281120.0,1024.71,100.0,1024.71,1025.84,81.07,81.07,81.07,,Tabou,,,CI,,0.0036,1540966445.0,1541009509.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",239.501,,13.71
361,stations,0.0,200,72.79,-56.15,1541024839.0,3418910.0,1027.47,100.0,1027.47,1030.67,15.73,15.73,15.73,,Upernavik,,,GL,,0.0033,1540990470.0,1541008816.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",118.001,,9.35
362,stations,75.0,200,-21.64,-41.05,1541023200.0,3448903.0,,83.0,1014.0,,77.0,77.0,77.0,,Sao Joao da Barra,,,BR,4479.0,0.0039,1540972835.0,1541019310.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",70.0,,16.11
363,stations,24.0,200,-17.04,-39.53,1541024840.0,3460826.0,1010.85,88.0,1010.85,1028.11,76.25,76.25,76.25,,Itamaraju,,0.59,BR,,0.0034,1540972798.0,1541018614.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",77.0009,,4.99
364,stations,80.0,200,68.06,166.44,1541024841.0,2126682.0,963.75,78.0,963.75,1019.6,5.78,5.78,5.78,,Bilibino,,,RU,,0.003,1540933373.0,1540959086.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",219.501,,2.42
365,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
366,stations,48.0,200,9.63,-0.83,1541024841.0,2295517.0,1005.58,72.0,1005.58,1024.3,79.27,79.27,79.27,,Savelugu,,1.06,GH,,0.0041,1540965201.0,1541007615.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",100.001,,2.3
367,stations,80.0,200,46.45,135.83,1541024842.0,2013279.0,964.24,98.0,964.24,1032.41,28.82,28.82,28.82,,Vostok,,,RU,,0.0038,1540935433.0,1540971757.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",225.001,,1.97
368,stations,88.0,200,-34.48,-54.34,1541024842.0,3440777.0,1009.63,71.0,1009.63,1026.57,65.99,65.99,65.99,,Rocha,,,UY,,0.0044,1540974956.0,1541023584.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",202.001,,14.61
369,stations,0.0,200,14.9,-24.5,1541024843.0,3374210.0,1016.85,98.0,1016.85,1028.48,77.02,77.02,77.02,,Sao Filipe,,,CV,,0.0033,1540971220.0,1541012954.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",48.0009,,14.5
370,stations,0.0,200,55.93,158.7,1541024843.0,2125711.0,891.29,52.0,891.29,1017.82,-6.91,-6.91,-6.91,,Esso,,,RU,,0.0029,1540931432.0,1540964768.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",342.001,,1.97
371,stations,75.0,200,35.37,132.75,1541021400.0,1861084.0,,87.0,1022.0,,49.35,50.0,48.2,,Izumo,,,JP,7576.0,0.0058,1540934995.0,1540973684.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",180.0,,11.41
372,stations,0.0,200,-26.65,15.16,1541024844.0,3355672.0,1011.42,69.0,1011.42,1025.93,59.47,59.47,59.47,,Luderitz,,,NA,,0.0034,1540958968.0,1541006203.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",167.001,,26.46
373,stations,75.0,200,53.05,158.65,1541021400.0,2122104.0,,100.0,1000.0,,33.8,33.8,33.8,,Petropavlovsk-Kamchatskiy,,,RU,7248.0,0.0041,1540930917.0,1540965311.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",340.0,,4.47
374,stations,48.0,200,35.63,111.36,1541024845.0,1784874.0,941.06,58.0,941.06,1039.91,50.2,50.2,50.2,,Houma,,,CN,,0.0028,1540940156.0,1540978790.0,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",102.501,,4.99
375,stations,0.0,200,22.62,71.45,1541024845.0,1256929.0,1015.96,63.0,1015.96,1025.84,67.48,67.48,67.48,,Muli,,,IN,,0.0044,1540948707.0,1540989406.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",57.5009,,4.65
376,stations,64.0,200,-0.42,102.29,1541024846.0,1642773.0,1009.71,97.0,1009.71,1021.47,73.37,73.37,73.37,,Japura,,3.7,ID,,0.0066,1540939831.0,1540983495.0,,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",277.501,,1.97
377,stations,24.0,200,44.68,34.41,1541024846.0,713513.0,1020.98,97.0,1020.98,1041.94,59.33,59.33,59.33,,Alushta,,,UA,,0.0036,1540959579.0,1540996294.0,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",53.5009,,13.15
378,stations,0.0,200,18.69,12.92,1541024846.0,2446796.0,968.94,20.0,968.94,1026.37,65.27,65.27,65.27,,Bilma,,,NE,,0.0035,1540962488.0,1541003722.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",85.0009,,4.76
379,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
380,stations,92.0,200,31.45,12.98,1541024847.0,2214827.0,977.7,64.0,977.7,1033.26,69.95,69.95,69.95,,Mizdah,,,LY,,0.0029,1540963419.0,1541002752.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",293.001,,8.46
381,stations,88.0,200,1.24,111.46,1541023200.0,1735799.0,,94.0,1008.0,,75.2,75.2,75.2,,Sri Aman,,,MY,8113.0,0.0032,1540937732.0,1540981192.0,1.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",316.001,,1.97
382,stations,20.0,200,-22.19,-46.24,1541024848.0,3469169.0,909.28,72.0,909.28,1025.4,76.43,76.43,76.43,,Cervo,,,BR,,0.0028,1540974040.0,1541020598.0,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",104.001,,2.42
383,stations,64.0,200,27.72,109.18,1541024849.0,1792592.0,971.21,52.0,971.21,1036.22,47.95,47.95,47.95,,Tongren,,,CN,,0.0031,1540940023.0,1540979976.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",9.00085,,3.98
384,stations,75.0,200,-23.65,-70.4,1541019600.0,3899539.0,,72.0,1014.0,,62.6,62.6,62.6,,Antofagasta,,,CL,4647.0,0.0033,1540979726.0,1541026509.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",210.0,,16.11
385,stations,12.0,200,16.7,-93.73,1541024850.0,3530617.0,939.27,78.0,939.27,1022.44,80.62,80.62,80.62,,Cintalapa,,1.82,MX,,0.0036,1540987958.0,1541029445.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",316.501,,3.2
386,stations,12.0,200,8.02,-62.41,1541024850.0,3625710.0,976.07,44.0,976.07,1022.03,88.63,88.63,88.63,,Upata,,0.1425,VE,,0.0035,1540979881.0,1541022494.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",96.0009,,8.34
387,stations,0.0,200,46.42,3.91,1541023200.0,2980080.0,,62.0,1010.0,,53.6,53.6,53.6,,Saint-Francois,,,FR,5569.0,0.0091,1540967122.0,1541003389.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",150.0,,13.87
388,stations,90.0,200,43.97,-111.68,1541024040.0,5606187.0,,50.0,1019.0,,37.9,42.08,30.2,,Saint Anthony,,,US,933.0,0.0045,1540994588.0,1541031407.0,1.0,16093.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",210.0,11.8,12.75
389,stations,0.0,200,-30.3,153.13,1541023200.0,2171085.0,,73.0,1023.0,,73.4,73.4,73.4,,Coffs Harbour,,,AU,8179.0,0.0035,1540925572.0,1540973378.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",170.0,,8.05
390,stations,92.0,200,-6.12,141.3,1541024851.0,2093846.0,1011.66,98.0,1011.66,1023.62,74.32,74.32,74.32,,Kiunga,,,PG,,0.0031,1540930119.0,1540974488.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",206.001,,2.19
391,stations,90.0,200,56.4,-3.43,1541022600.0,2640358.0,,87.0,1003.0,,45.54,46.4,44.6,,Perth,,,GB,5134.0,0.0037,1540970496.0,1541003524.0,1.0,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",180.0,,2.24
392,stations,75.0,200,37.14,-8.45,1541023200.0,2267254.0,,93.0,1008.0,,55.4,55.4,55.4,,Lagoa,,,PT,5948.0,0.0034,1540969070.0,1541007382.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",80.0,,6.93
393,stations,0.0,200,18.03,73.02,1541024853.0,1255619.0,1006.55,84.0,1006.55,1023.37,71.03,71.03,71.03,,Srivardhan,,,IN,,0.0033,1540948015.0,1540989347.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",348.501,,4.65
394,stations,88.0,200,-15.19,12.15,1541024853.0,3347019.0,1020.74,100.0,1020.74,1024.63,74.27,74.27,74.27,,Namibe,,,AO,,0.0038,1540960524.0,1541006080.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",211.001,,5.99
395,stations,0.0,200,12.68,101.28,1541023200.0,1607017.0,,69.0,1011.0,,73.4,73.4,73.4,,Rayong,,,TH,7926.0,0.003,1540940884.0,1540982918.0,1.0,5000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",350.0,,3.36
396,stations,0.0,200,61.92,159.24,1541024854.0,2125693.0,1012.63,100.0,1012.63,1021.31,24.59,24.59,24.59,,Evensk,,,RU,,0.0034,1540932738.0,1540963192.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",24.5009,,14.27
397,stations,90.0,200,-34.91,-54.96,1541021100.0,3441894.0,,93.0,1015.0,,59.0,59.0,59.0,,Maldonado,,,UY,4620.0,0.004,1540975063.0,1541023774.0,1.0,4000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",200.0,,20.8
398,stations,0.0,200,30.17,-111.1,1541024855.0,4017152.0,938.71,37.0,938.71,1025.03,72.83,72.83,72.83,,Benjamin Hill,,,MX,,0.0037,1540993110.0,1541032620.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",290.501,,10.13
399,stations,68.0,200,0.53,72.93,1541024856.0,1337610.0,1022.36,100.0,1022.36,1022.44,82.6,82.6,82.6,,Thinadhoo,,,MV,,0.0033,1540946936.0,1540990482.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",229.501,,10.36
400,stations,100.0,200,-37.83,140.78,1541024856.0,2156643.0,1017.33,73.0,1017.33,1025.44,64.42,64.42,64.42,,Mount Gambier,,,AU,,0.0043,1540927828.0,1540977061.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",64.5009,,5.88
401,stations,0.0,200,-43.3,-65.11,1541024856.0,3839307.0,1027.87,39.0,1027.87,1039.1,54.43,54.43,54.43,,Rawson,,,AR,,0.0037,1540976576.0,1541027148.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",97.0009,,9.57
402,stations,88.0,200,64.25,-15.21,1541024857.0,2630299.0,998.2,100.0,998.2,1009.19,38.9,38.9,38.9,,Hofn,,0.2,IS,,0.0031,1540975448.0,1541004212.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",36.0009,,15.5
403,stations,0.0,200,-22.0,15.59,1541024857.0,3352461.0,908.15,70.0,908.15,1025.48,57.8,57.8,57.8,,Usakos,,,NA,,0.003,1540959221.0,1541005739.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",269.001,,2.98
404,stations,8.0,200,-45.87,170.5,1541024720.0,2191562.0,986.29,71.0,986.29,1026.94,46.1,46.1,46.1,,Dunedin,,,NZ,,0.0034,1540919750.0,1540970889.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",241.501,,15.39
405,stations,68.0,200,67.55,63.78,1541024858.0,1486910.0,1016.93,68.0,1016.93,1038.77,2.05,2.05,2.05,,Komsomolskiy,,,RU,,0.0034,1540957825.0,1540983912.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",207.501,,3.09
406,stations,75.0,200,47.85,-83.4,1541023920.0,5919915.0,,80.0,1006.0,,39.2,39.2,39.2,,Chapleau,,,CA,3637.0,0.0035,1540988287.0,1541024130.0,1.0,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",250.0,,5.82
407,stations,20.0,200,37.72,-25.43,1541023200.0,3372472.0,,77.0,1025.0,,64.4,64.4,64.4,,Vila Franca do Campo,,,PT,5957.0,0.0036,1540973204.0,1541011398.0,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2.24
408,stations,20.0,200,28.41,-80.6,1541022960.0,4149959.0,,57.0,1020.0,,78.15,80.6,76.46,,Cape Canaveral,,,US,643.0,0.0039,1540985645.0,1541025446.0,1.0,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",110.0,,8.05
409,stations,20.0,200,43.55,-96.7,1541024100.0,5231851.0,,34.0,1014.0,,55.53,57.92,53.6,,Sioux Falls,,,US,2467.0,0.0039,1540990940.0,1541027865.0,1.0,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",270.0,9.3,10.29
410,stations,88.0,200,60.35,102.28,1541024860.0,2013727.0,981.34,67.0,981.34,1024.1,26.62,26.62,26.62,,Vanavara,,,RU,,0.0037,1540946000.0,1540977274.0,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",232.001,,11.25
411,stations,0.0,200,-35.55,138.62,1541023200.0,2059470.0,,41.0,1011.0,,77.0,77.0,77.0,,Victor Harbor,,,AU,8204.0,0.0033,1540928575.0,1540977347.0,1.0,10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",330.0,15.4,20.8
412,stations,56.0,200,-35.17,173.16,1541024861.0,2194098.0,1013.69,96.0,1013.69,1027.02,58.61,58.61,58.61,,Ahipara,,2.72,NZ,,0.0066,1540920328.0,1540969015.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",229.501,,21.99
413,stations,80.0,200,45.76,106.27,1541024862.0,2030065.0,873.29,76.0,873.29,1037.31,25.94,25.94,25.94,,Mandalgovi,,,MN,,0.0034,1540942448.0,1540978932.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",160.501,,4.09
414,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
415,stations,40.0,200,-9.29,-76.01,1541019600.0,3691348.0,,51.0,1012.0,,86.0,86.0,86.0,,Tingo Maria,,,PE,4381.0,0.0037,1540982065.0,1541026851.0,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",360.0,,5.82
416,stations,90.0,200,30.04,-94.42,1541022900.0,4732862.0,,88.0,1009.0,,75.94,78.98,72.14,,Nome,,,US,2561.0,0.0051,1540989094.0,1541028630.0,1.0,16093.0,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}]",190.0,,4.7
417,stations,40.0,200,26.63,-78.28,1541023200.0,3572189.0,,69.0,1019.0,,78.8,78.8,78.8,,High Rock,,,BS,4077.0,0.0033,1540984951.0,1541025028.0,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",110.0,,5.82
